시점,자치구역번호,조출생률,고령인구비율,청년 순이동수,사업체수,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
202305,15,4.0,24.3,-262,108238.6667,,2744.0,122501.0,,
202306,15,3.8,24.3,-727,108672.8333,,2744.0,122501.0,,
202307,15,3.8,24.2,-644,109107.0,,2744.0,122501.0,,
202308,15,3.7,24.3,-1167,109463.6667,,2744.0,122501.0,,
202309,15,3.8,24.4,-661,109820.3333,,2744.0,122501.0,,
202310,15,4.0,24.5,-306,110177.0,,2744.0,122501.0,,
202311,15,3.7,24.6,-329,110533.6667,,2744.0,122501.0,,
202312,15,3.4,24.7,-501,110890.3333,,2744.0,122501.0,,
202401,15,4.6,24.8,-1412,111247.0,,3306.0,221451.0,,
202402,15,4.2,24.9,-1631,111603.6667,,3306.0,221451.0,,
200802,16,10.41,11.2,-616,111960.3333,36.0,2727.0,110754.0,0.947222222,주의
200803,16,10.12,11.2,611,112317.0,36.0,2727.0,110754.0,0.947222222,주의
200804,16,10.14,11.3,668,112673.6667,36.0,2727.0,110754.0,0.947222222,주의
200805,16,9.19,11.3,1350,113030.3333,36.0,2727.0,110754.0,0.947222222,주의
200806,16,8.8,11.3,2082,113387.0,36.0,2727.0,110754.0,0.947222222,주의
200807,16,9.28,11.3,1980,113867.25,36.0,2727.0,110754.0,0.947222222,주의
200808,16,9.36,11.3,1424,114347.5,36.0,2727.0,110754.0,0.947222222,주의
200809,16,10.54,11.3,1300,114827.75,36.0,2727.0,110754.0,0.947222222,주의
200810,16,10.25,11.3,1876,115308.0,36.0,2727.0,110754.0,0.947222222,주의
200811,16,9.59,11.4,1616,115788.25,36.0,2727.0,110754.0,0.947222222,주의
200812,16,8.98,11.4,2694,116268.5,36.0,2727.0,110754.0,0.947222222,주의
200901,16,10.51,11.4,-1313,116748.75,37.0,2829.0,133127.0,0.897222222,주의
200902,16,10.34,11.4,-1181,117229.0,37.0,2829.0,133127.0,0.897222222,주의
200903,16,10.05,11.4,708,117709.25,37.0,2829.0,133127.0,0.897222222,주의
200904,16,9.64,11.5,1212,118189.5,37.0,2829.0,133127.0,0.897222222,주의
200905,16,8.86,11.5,935,118669.75,37.0,2829.0,133127.0,0.897222222,주의
200906,16,8.58,11.5,1435,119150.0,37.0,2829.0,133127.0,0.897222222,주의
200907,16,8.82,11.5,1996,119208.1667,37.0,2829.0,133127.0,0.897222222,주의
200908,16,9.2,11.6,1133,119266.3333,37.0,2829.0,133127.0,0.897222222,주의
200909,16,9.89,11.6,983,119324.5,37.0,2829.0,133127.0,0.897222222,주의
200910,16,9.33,11.6,1459,119382.6667,37.0,2829.0,133127.0,0.897222222,주의
200911,16,9,11.6,1663,119440.8333,37.0,2829.0,133127.0,0.897222222,주의
200912,16,8.35,11.6,2209,119499.0,37.0,2829.0,133127.0,0.897222222,주의
201001,16,10.4,11.7,-7,119557.1667,42.0,2897.0,135111.0,0.852222222,주의
201002,16,10.4,11.7,-875,119615.3333,42.0,2897.0,135111.0,0.852222222,주의
201003,16,10.18,11.7,360,119673.5,42.0,2897.0,135111.0,0.852222222,주의
201004,16,9.82,11.7,1143,119731.6667,42.0,2897.0,135111.0,0.852222222,주의
201005,16,9.1,11.8,1320,119789.8333,42.0,2897.0,135111.0,0.852222222,주의
201006,16,9.13,11.8,109,119848.0,42.0,2897.0,135111.0,0.852222222,주의
201007,16,9.01,11.8,-161,120160.5833,42.0,2897.0,135111.0,0.852222222,주의
201008,16,9.58,11.8,-186,120473.1667,42.0,2897.0,135111.0,0.852222222,주의
201009,16,10.69,11.8,671,120785.75,42.0,2897.0,135111.0,0.852222222,주의
201010,16,10.99,11.8,111,121098.3333,42.0,2897.0,135111.0,0.852222222,주의
201011,16,10.3,11.8,389,121410.9167,42.0,2897.0,135111.0,0.852222222,주의
201012,16,9,11.8,372,121723.5,42.0,2897.0,135111.0,0.852222222,주의
201101,16,11.17,11.8,-84,122036.0833,44.0,2891.0,131810.0,0.810555556,주의
201102,16,10.38,11.8,-1274,122348.6667,44.0,2891.0,131810.0,0.810555556,주의
201103,16,10.95,11.9,394,122661.25,44.0,2891.0,131810.0,0.810555556,주의
201104,16,10.85,11.9,1413,122973.8333,44.0,2891.0,131810.0,0.810555556,주의
201105,16,9.79,11.9,-111,123286.4167,44.0,2891.0,131810.0,0.810555556,주의
201106,16,9.54,11.9,-101,123599.0,44.0,2891.0,131810.0,0.810555556,주의
201107,16,9.35,11.9,-43,123760.75,44.0,2891.0,131810.0,0.810555556,주의
201108,16,9.67,11.9,882,123922.5,44.0,2891.0,131810.0,0.810555556,주의
201109,16,10.1,12,1399,124084.25,44.0,2891.0,131810.0,0.810555556,주의
201110,16,9.36,12,999,124246.0,44.0,2891.0,131810.0,0.810555556,주의
201111,16,9.42,12,526,124407.75,44.0,2891.0,131810.0,0.810555556,주의
201112,16,8.69,12.1,534,124569.5,44.0,2891.0,131810.0,0.810555556,주의
201201,16,11.11,12.1,-191,124731.25,46.0,2845.0,132585.0,0.767777778,주의
201202,16,10.57,12.2,-2719,124893.0,46.0,2845.0,132585.0,0.767777778,주의
201203,16,10.66,12.2,-780,125054.75,46.0,2845.0,132585.0,0.767777778,주의
201204,16,10.66,12.2,69,125216.5,46.0,2845.0,132585.0,0.767777778,주의
201205,16,9.75,12.3,1130,125378.25,46.0,2845.0,132585.0,0.767777778,주의
201206,16,9.64,12.3,742,125540.0,46.0,2845.0,132585.0,0.767777778,주의
201207,16,9.61,12.3,-712,125500.6667,46.0,2845.0,132585.0,0.767777778,주의
201208,16,10.02,12.4,-746,125461.3333,46.0,2845.0,132585.0,0.767777778,주의
201209,16,10.54,12.4,-79,125422.0,46.0,2845.0,132585.0,0.767777778,주의
201210,16,10.46,12.4,767,125382.6667,46.0,2845.0,132585.0,0.767777778,주의
201211,16,9.93,12.5,-366,125343.3333,46.0,2845.0,132585.0,0.767777778,주의
201212,16,8.23,12.5,113,125304.0,46.0,2845.0,132585.0,0.767777778,주의
201301,16,10.87,12.5,-1192,125264.6667,47.0,2787.0,265712.0,0.720555556,주의
201302,16,9.68,12.6,-1906,125225.3333,47.0,2787.0,265712.0,0.720555556,주의
201303,16,8.98,12.6,-932,125186.0,47.0,2787.0,265712.0,0.720555556,주의
201304,16,9.21,12.7,-93,125146.6667,47.0,2787.0,265712.0,0.720555556,주의
201305,16,8.62,12.7,226,125107.3333,47.0,2787.0,265712.0,0.720555556,주의
201306,16,8.27,12.7,1884,125068.0,47.0,2787.0,265712.0,0.720555556,주의
201307,16,8.76,12.8,673,125811.3333,47.0,2787.0,265712.0,0.720555556,주의
201308,16,8.59,12.8,89,126554.6667,47.0,2787.0,265712.0,0.720555556,주의
201309,16,9.23,12.9,214,127298.0,47.0,2787.0,265712.0,0.720555556,주의
201310,16,8.86,12.9,1455,128041.3333,47.0,2787.0,265712.0,0.720555556,주의
201311,16,8.35,12.9,1132,128784.6667,47.0,2787.0,265712.0,0.720555556,주의
201312,16,7.87,12.9,2244,129528.0,47.0,2787.0,265712.0,0.720555556,주의
201401,16,9.78,13,393,130271.3333,48.0,2853.0,267619.0,0.678333333,주의
201402,16,10.43,13.1,-1475,131014.6667,48.0,2853.0,267619.0,0.678333333,주의
201403,16,9.38,13.1,-222,131758.0,48.0,2853.0,267619.0,0.678333333,주의
201404,16,9.38,13.1,1016,132501.3333,48.0,2853.0,267619.0,0.678333333,주의
201405,16,8.73,13.2,1940,133244.6667,48.0,2853.0,267619.0,0.678333333,주의
201406,16,8.76,13.2,415,133988.0,48.0,2853.0,267619.0,0.678333333,주의
201407,16,8.62,13.2,290,132317.75,48.0,2853.0,267619.0,0.678333333,주의
201408,16,8.67,13.3,125,130647.5,48.0,2853.0,267619.0,0.678333333,주의
201409,16,9.59,13.3,-486,128977.25,48.0,2853.0,267619.0,0.678333333,주의
201410,16,8.86,13.3,-555,127307.0,48.0,2853.0,267619.0,0.678333333,주의
201411,16,7.87,13.4,2279,125636.75,48.0,2853.0,267619.0,0.678333333,주의
201412,16,7.67,13.4,2355,123966.5,48.0,2853.0,267619.0,0.678333333,주의
201501,16,9.7,13.4,183,122296.25,51.0,2737.0,480133.0,0.645,주의
201502,16,9.45,13.5,-699,120626.0,51.0,2737.0,480133.0,0.645,주의
201503,16,9.6,13.5,987,118955.75,51.0,2737.0,480133.0,0.645,주의
201504,16,9.65,13.6,1044,117285.5,51.0,2737.0,480133.0,0.645,주의
201505,16,8.62,13.6,581,115615.25,51.0,2737.0,480133.0,0.645,주의
201506,16,8.84,13.6,-423,113945.0,51.0,2737.0,480133.0,0.645,주의
201507,16,8.59,13.7,-816,114492.1667,51.0,2737.0,480133.0,0.645,주의
201508,16,7.99,13.7,-123,115039.3333,51.0,2737.0,480133.0,0.645,주의
201509,16,9.13,13.7,1508,115586.5,51.0,2737.0,480133.0,0.645,주의
201510,16,9.02,13.7,1003,116133.6667,51.0,2737.0,480133.0,0.645,주의
201511,16,8.22,13.8,618,116680.8333,51.0,2737.0,480133.0,0.645,주의
201512,16,7.53,13.8,1242,117228.0,51.0,2737.0,480133.0,0.645,주의
201601,16,9.16,13.8,-482,117775.1667,67.0,2652.0,389025.0,0.615555556,주의
201602,16,8.81,13.9,-686,118322.3333,67.0,2652.0,389025.0,0.615555556,주의
201603,16,8.99,13.9,-243,118869.5,67.0,2652.0,389025.0,0.615555556,주의
201604,16,8.72,14,792,119416.6667,67.0,2652.0,389025.0,0.615555556,주의
201605,16,8.31,14,262,119963.8333,67.0,2652.0,389025.0,0.615555556,주의
201606,16,7.82,14,275,120511.0,67.0,2652.0,389025.0,0.615555556,주의
201607,16,7.78,14,-106,121086.0,67.0,2652.0,389025.0,0.615555556,주의
201608,16,8.0,14.1,-823,121661.0,67.0,2652.0,389025.0,0.615555556,주의
201609,16,8.49,14.1,-169,122236.0,67.0,2652.0,389025.0,0.615555556,주의
201610,16,7.36,14.2,602,122811.0,67.0,2652.0,389025.0,0.615555556,주의
201611,16,7.53,14.2,578,123386.0,67.0,2652.0,389025.0,0.615555556,주의
201612,16,6.37,14.2,1772,123961.0,67.0,2652.0,389025.0,0.615555556,주의
201701,16,8.19,14.3,-127,124536.0,69.0,2797.0,388138.0,0.578333333,주의
201702,16,7.78,14.4,-1979,125111.0,69.0,2797.0,388138.0,0.578333333,주의
201703,16,7.74,14.5,-570,125686.0,69.0,2797.0,388138.0,0.578333333,주의
201704,16,7.6,14.5,-344,126261.0,69.0,2797.0,388138.0,0.578333333,주의
201705,16,7.21,14.6,439,126836.0,69.0,2797.0,388138.0,0.578333333,주의
201706,16,6.9,14.6,614,127411.0,69.0,2797.0,388138.0,0.578333333,주의
201707,16,6.89,14.7,928,131425.8173,69.0,2797.0,388138.0,0.578333333,주의
201708,16,7.33,14.7,-566,131614.5489,69.0,2797.0,388138.0,0.578333333,주의
201709,16,7.17,14.8,539,131803.2804,69.0,2797.0,388138.0,0.578333333,주의
201710,16,6.49,14.8,2185,131992.0119,69.0,2797.0,388138.0,0.578333333,주의
201711,16,6.32,14.9,1379,132180.7435,69.0,2797.0,388138.0,0.578333333,주의
201712,16,5.78,14.9,1481,132369.475,69.0,2797.0,388138.0,0.578333333,주의
201801,16,7.3,15,-3,132558.2065,75.0,2691.0,532948.0,0.54,주의
201802,16,7.2,15,-1360,132746.938,75.0,2691.0,532948.0,0.54,주의
201803,16,7.1,15.1,-975,132935.6696,75.0,2691.0,532948.0,0.54,주의
201804,16,6.5,15.1,-451,133124.4011,75.0,2691.0,532948.0,0.54,주의
201805,16,6.7,15.2,348,133313.1326,75.0,2691.0,532948.0,0.54,주의
201806,16,6.1,15.2,-257,133501.8642,75.0,2691.0,532948.0,0.54,주의
201807,16,6.2,15.3,-282,133690.5957,75.0,2691.0,532948.0,0.54,주의
201808,16,6.3,15.3,-631,133879.3272,75.0,2691.0,532948.0,0.54,주의
201809,16,5.8,15.4,-705,134068.0588,75.0,2691.0,532948.0,0.54,주의
201810,16,6.0,15.4,-615,134256.7903,75.0,2691.0,532948.0,0.54,주의
201811,16,6.0,15.4,-199,134445.5218,75.0,2691.0,532948.0,0.54,주의
201812,16,4.9,15.5,-680,134634.2534,75.0,2691.0,532948.0,0.54,주의
201901,16,7.1,15.6,-509,134822.9849,76.0,2703.0,390885.0,0.499444444,위험
201902,16,6.7,15.6,-2204,135011.7164,76.0,2703.0,390885.0,0.499444444,위험
201903,16,5.8,15.7,-1093,135200.4479,76.0,2703.0,390885.0,0.499444444,위험
201904,16,6.1,15.8,-861,135389.1795,76.0,2703.0,390885.0,0.499444444,위험
201905,16,5.5,15.8,-978,135577.911,76.0,2703.0,390885.0,0.499444444,위험
201906,16,5.3,15.9,-742,135766.6425,76.0,2703.0,390885.0,0.499444444,위험
201907,16,5.5,16,-436,135955.3741,76.0,2703.0,390885.0,0.499444444,위험
201908,16,5.3,16,-798,19259.66667,76.0,2703.0,390885.0,0.499444444,위험
201909,16,5.7,16.1,-1089,19283.33333,76.0,2703.0,390885.0,0.499444444,위험
201910,16,5.8,16.2,-2,19307.0,76.0,2703.0,390885.0,0.499444444,위험
201911,16,5.4,16.2,-291,19330.66667,76.0,2703.0,390885.0,0.499444444,위험
201912,16,4.7,16.3,-307,19354.33333,76.0,2703.0,390885.0,0.499444444,위험
202001,16,5.8,16.4,-614,19378.0,84.0,2687.0,385146.0,0.449444444,위험
202002,16,5.5,16.5,-2013,19401.66667,84.0,2687.0,385146.0,0.449444444,위험
202003,16,5.3,16.7,-3123,19425.33333,84.0,2687.0,385146.0,0.449444444,위험
202004,16,5.4,16.8,-1696,19449.0,84.0,2687.0,385146.0,0.449444444,위험
202005,16,5.0,16.8,-1629,19472.66667,84.0,2687.0,385146.0,0.449444444,위험
202006,16,5.1,16.9,-1461,19496.33333,84.0,2687.0,385146.0,0.449444444,위험
202007,16,5.2,17,-1445,19520.0,84.0,2687.0,385146.0,0.449444444,위험
202008,16,4.8,17.1,-1982,19586.08333,84.0,2687.0,385146.0,0.449444444,위험
202009,16,5.6,17.1,-1165,19652.16667,84.0,2687.0,385146.0,0.449444444,위험
202010,16,4.7,17.2,-230,19718.25,84.0,2687.0,385146.0,0.449444444,위험
202011,16,4.4,17.3,-1206,19784.33333,84.0,2687.0,385146.0,0.449444444,위험
202012,16,4.1,17.4,-94,19850.41667,84.0,2687.0,385146.0,0.449444444,위험
202101,16,5.4,17.5,-1257,19916.5,87.0,2677.0,319269.0,0.362777778,위험
202102,16,5.2,17.6,-1922,19982.58333,87.0,2677.0,319269.0,0.362777778,위험
202103,16,5.1,17.7,-1556,20048.66667,87.0,2677.0,319269.0,0.362777778,위험
202104,16,4.8,17.7,-348,20114.75,87.0,2677.0,319269.0,0.362777778,위험
202105,16,4.8,17.8,-687,20180.83333,87.0,2677.0,319269.0,0.362777778,위험
202106,16,4.6,17.9,-624,20246.91667,87.0,2677.0,319269.0,0.362777778,위험
202107,16,4.9,17.9,-701,20313.0,87.0,2677.0,319269.0,0.362777778,위험
202108,16,4.7,18,-1869,20375.25,87.0,2677.0,319269.0,0.362777778,위험
202109,16,4.9,18.1,-2567,20437.5,87.0,2677.0,319269.0,0.362777778,위험
202110,16,4.4,18.2,-481,20499.75,87.0,2677.0,319269.0,0.362777778,위험
202111,16,4.2,18.3,-781,20562.0,87.0,2677.0,319269.0,0.362777778,위험
202112,16,3.5,18.4,-910,20624.25,87.0,2677.0,319269.0,0.362777778,위험
202201,16,4.7,18.5,-2001,20686.5,88.0,2752.0,159594.0,,
202202,16,4.8,18.6,-3558,20748.75,88.0,2752.0,159594.0,,
202203,16,4.6,18.7,-2052,20811.0,88.0,2752.0,159594.0,,
202204,16,4.5,18.8,-898,20873.25,88.0,2752.0,159594.0,,
202205,16,4.1,18.9,-1605,20935.5,88.0,2752.0,159594.0,,
202206,16,3.9,18.9,-1649,20997.75,88.0,2752.0,159594.0,,
202207,16,4.2,19,-1268,21060.0,88.0,2752.0,159594.0,,
202208,16,4.2,19.1,-1404,21164.41667,88.0,2752.0,159594.0,,
202209,16,4.7,19.2,-1345,21268.83333,88.0,2752.0,159594.0,,
202210,16,4.2,19.3,-1130,21373.25,88.0,2752.0,159594.0,,
202211,16,3.8,19.4,-592,21477.66667,88.0,2752.0,159594.0,,
202212,16,3.6,19.5,-1045,21582.08333,88.0,2752.0,159594.0,,
202301,16,4.5,19.6,-1542,21686.5,,2744.0,122501.0,,
202302,16,4.6,19.7,-4162,21790.91667,,2744.0,122501.0,,
202303,16,4.6,19.8,-2116,21895.33333,,2744.0,122501.0,,
202304,16,3.8,19.9,-996,21999.75,,2744.0,122501.0,,
202305,16,3.9,20,-1399,22104.16667,,2744.0,122501.0,,
202306,16,4.0,20,-836,22208.58333,,2744.0,122501.0,,
202307,16,4.0,20.1,-1105,22313.0,,2744.0,122501.0,,
202308,16,3.9,20.2,-1874,22433.08333,,2744.0,122501.0,,
202309,16,4.1,20.3,-526,22553.16667,,2744.0,122501.0,,
202310,16,3.9,20.4,-210,22673.25,,2744.0,122501.0,,
202311,16,3.6,20.5,-372,22793.33333,,2744.0,122501.0,,
202312,16,3.3,20.6,-1162,22913.41667,,2744.0,122501.0,,
202401,16,4.3,20.7,-1173,23033.5,,6055.0,325769.0,,
202402,16,4.4,20.8,-3326,23153.58333,,6055.0,325769.0,,
200802,17,10.5,11.1,-231,23273.66667,8.0,936.0,43253.0,1.29,양호
200803,17,10.62,11.2,27,23393.75,8.0,936.0,43253.0,1.29,양호
200804,17,9.03,11.2,-104,23513.83333,8.0,936.0,43253.0,1.29,양호
200805,17,8.97,11.2,-76,23633.91667,8.0,936.0,43253.0,1.29,양호
200806,17,9.03,11.3,44,23754.0,8.0,936.0,43253.0,1.29,양호
200807,17,10.06,11.3,157,23844.16667,8.0,936.0,43253.0,1.29,양호
200808,17,9.21,11.3,-194,23934.33333,8.0,936.0,43253.0,1.29,양호
200809,17,11.19,11.4,-248,24024.5,8.0,936.0,43253.0,1.29,양호
200810,17,10.49,11.4,-347,24114.66667,8.0,936.0,43253.0,1.29,양호
200811,17,9.95,11.4,-150,24204.83333,8.0,936.0,43253.0,1.29,양호
200812,17,9.39,11.5,-317,24295.0,8.0,936.0,43253.0,1.29,양호
200901,17,10.92,11.5,-209,24385.16667,8.0,935.0,48130.0,1.2,양호
200902,17,9.3,11.5,-420,24475.33333,8.0,935.0,48130.0,1.2,양호
200903,17,11.44,11.6,8,24565.5,8.0,935.0,48130.0,1.2,양호
200904,17,9.65,11.6,-10,24655.66667,8.0,935.0,48130.0,1.2,양호
200905,17,8.79,11.6,158,24745.83333,8.0,935.0,48130.0,1.2,양호
200906,17,9.51,11.7,173,24836.0,8.0,935.0,48130.0,1.2,양호
200907,17,9.01,11.7,184,24952.0,8.0,935.0,48130.0,1.2,양호
200908,17,9.05,11.7,-4,25068.0,8.0,935.0,48130.0,1.2,양호
200909,17,8.85,11.8,-277,25184.0,8.0,935.0,48130.0,1.2,양호
200910,17,9.98,11.8,-154,25300.0,8.0,935.0,48130.0,1.2,양호
200911,17,9.84,11.8,-79,25416.0,8.0,935.0,48130.0,1.2,양호
200912,17,9.67,11.9,-385,25532.0,8.0,935.0,48130.0,1.2,양호
201001,17,10.69,11.9,-286,25648.0,10.0,994.0,42653.0,1.13,양호
201002,17,9.73,11.9,25,25764.0,10.0,994.0,42653.0,1.13,양호
201003,17,10.6,12,-109,25880.0,10.0,994.0,42653.0,1.13,양호
201004,17,9.74,12,171,25996.0,10.0,994.0,42653.0,1.13,양호
201005,17,9.27,12,289,26112.0,10.0,994.0,42653.0,1.13,양호
201006,17,9.12,12,78,26228.0,10.0,994.0,42653.0,1.13,양호
201007,17,9.28,12.1,150,26313.16667,10.0,994.0,42653.0,1.13,양호
201008,17,10.04,12.1,124,26398.33333,10.0,994.0,42653.0,1.13,양호
201009,17,10.95,12.1,-10,26483.5,10.0,994.0,42653.0,1.13,양호
201010,17,10.75,12.2,-37,26568.66667,10.0,994.0,42653.0,1.13,양호
201011,17,10.65,12.2,152,26653.83333,10.0,994.0,42653.0,1.13,양호
201012,17,9.45,12.2,-110,26739.0,10.0,994.0,42653.0,1.13,양호
201101,17,11.43,12.2,-40,26824.16667,10.0,957.0,41850.0,1.06,양호
201102,17,10.27,12.3,218,26909.33333,10.0,957.0,41850.0,1.06,양호
201103,17,10.64,12.3,299,26994.5,10.0,957.0,41850.0,1.06,양호
201104,17,10.53,12.3,221,27079.66667,10.0,957.0,41850.0,1.06,양호
201105,17,10.26,12.3,303,27164.83333,10.0,957.0,41850.0,1.06,양호
201106,17,8.26,12.4,75,27250.0,10.0,957.0,41850.0,1.06,양호
201107,17,10.06,12.4,297,27334.58333,10.0,957.0,41850.0,1.06,양호
201108,17,9.04,12.4,327,27419.16667,10.0,957.0,41850.0,1.06,양호
201109,17,9.61,12.5,230,27503.75,10.0,957.0,41850.0,1.06,양호
201110,17,8.96,12.5,252,27588.33333,10.0,957.0,41850.0,1.06,양호
201111,17,9.89,12.6,173,27672.91667,10.0,957.0,41850.0,1.06,양호
201112,17,9.86,12.6,-12,27757.5,10.0,957.0,41850.0,1.06,양호
201201,17,10.87,12.6,135,27842.08333,10.0,980.0,40569.0,1.0,양호
201202,17,11.59,12.7,353,27926.66667,10.0,980.0,40569.0,1.0,양호
201203,17,11.32,12.7,528,28011.25,10.0,980.0,40569.0,1.0,양호
201204,17,10.84,12.8,420,28095.83333,10.0,980.0,40569.0,1.0,양호
201205,17,10.97,12.8,547,28180.41667,10.0,980.0,40569.0,1.0,양호
201206,17,9.21,12.8,384,28265.0,10.0,980.0,40569.0,1.0,양호
201207,17,9.77,12.8,682,28316.0,10.0,980.0,40569.0,1.0,양호
201208,17,9.9,12.9,368,28367.0,10.0,980.0,40569.0,1.0,양호
201209,17,10.51,12.9,452,28418.0,10.0,980.0,40569.0,1.0,양호
201210,17,10.16,12.9,443,28469.0,10.0,980.0,40569.0,1.0,양호
201211,17,10.26,13,349,28520.0,10.0,980.0,40569.0,1.0,양호
201212,17,9.73,13,215,28571.0,10.0,980.0,40569.0,1.0,양호
201301,17,10.71,13,106,28622.0,10.0,978.0,78897.0,0.95,주의
201302,17,9.53,13.1,923,28673.0,10.0,978.0,78897.0,0.95,주의
201303,17,9.26,13.1,835,28724.0,10.0,978.0,78897.0,0.95,주의
201304,17,9.26,13.1,820,28775.0,10.0,978.0,78897.0,0.95,주의
201305,17,8.16,13.1,716,28826.0,10.0,978.0,78897.0,0.95,주의
201306,17,8.42,13.2,455,28877.0,10.0,978.0,78897.0,0.95,주의
201307,17,8.96,13.2,795,29116.58333,10.0,978.0,78897.0,0.95,주의
201308,17,8.81,13.2,608,29356.16667,10.0,978.0,78897.0,0.95,주의
201309,17,10.31,13.3,637,29595.75,10.0,978.0,78897.0,0.95,주의
201310,17,9.1,13.3,598,29835.33333,10.0,978.0,78897.0,0.95,주의
201311,17,9.23,13.3,658,30074.91667,10.0,978.0,78897.0,0.95,주의
201312,17,7.78,13.4,672,30314.5,10.0,978.0,78897.0,0.95,주의
201401,17,10.56,13.4,600,30554.08333,10.0,999.0,203576.0,0.92,주의
201402,17,10.48,13.4,1091,30793.66667,10.0,999.0,203576.0,0.92,주의
201403,17,9.49,13.4,843,31033.25,10.0,999.0,203576.0,0.92,주의
201404,17,9.87,13.4,863,31272.83333,10.0,999.0,203576.0,0.92,주의
201405,17,8.6,13.4,884,31512.41667,10.0,999.0,203576.0,0.92,주의
201406,17,9.08,13.5,952,31752.0,10.0,999.0,203576.0,0.92,주의
201407,17,8.65,13.5,981,31304.41667,10.0,999.0,203576.0,0.92,주의
201408,17,9.62,13.5,828,30856.83333,10.0,999.0,203576.0,0.92,주의
201409,17,9.71,13.5,814,30409.25,10.0,999.0,203576.0,0.92,주의
201410,17,9.7,13.5,951,29961.66667,10.0,999.0,203576.0,0.92,주의
201411,17,7.73,13.6,1149,29514.08333,10.0,999.0,203576.0,0.92,주의
201412,17,7.94,13.6,1156,29066.5,10.0,999.0,203576.0,0.92,주의
201501,17,10.38,13.6,752,28618.91667,10.0,1006.0,206288.0,0.91,주의
201502,17,9.98,13.6,1086,28171.33333,10.0,1006.0,206288.0,0.91,주의
201503,17,9.89,13.6,1196,27723.75,10.0,1006.0,206288.0,0.91,주의
201504,17,9.34,13.6,1266,27276.16667,10.0,1006.0,206288.0,0.91,주의
201505,17,8.05,13.6,1099,26828.58333,10.0,1006.0,206288.0,0.91,주의
201506,17,9.51,13.6,1150,26381.0,10.0,1006.0,206288.0,0.91,주의
201507,17,9.11,13.7,1534,26549.75,10.0,1006.0,206288.0,0.91,주의
201508,17,8.72,13.7,1179,26718.5,10.0,1006.0,206288.0,0.91,주의
201509,17,8.43,13.7,1335,26887.25,10.0,1006.0,206288.0,0.91,주의
201510,17,10.01,13.7,1370,27056.0,10.0,1006.0,206288.0,0.91,주의
201511,17,8.82,13.7,1059,27224.75,10.0,1006.0,206288.0,0.91,주의
201512,17,7.84,13.8,1231,27393.5,10.0,1006.0,206288.0,0.91,주의
201601,17,9.94,13.8,856,27562.25,10.0,996.0,213457.0,0.9,주의
201602,17,9.58,13.8,1738,27731.0,10.0,996.0,213457.0,0.9,주의
201603,17,9.79,13.8,1589,27899.75,10.0,996.0,213457.0,0.9,주의
201604,17,9.19,13.8,1609,28068.5,10.0,996.0,213457.0,0.9,주의
201605,17,9.23,13.8,1458,28237.25,10.0,996.0,213457.0,0.9,주의
201606,17,7.96,13.8,1197,28406.0,10.0,996.0,213457.0,0.9,주의
201607,17,8.4,13.8,1329,28577.5,10.0,996.0,213457.0,0.9,주의
201608,17,9.18,13.8,1127,28749.0,10.0,996.0,213457.0,0.9,주의
201609,17,8.68,13.8,849,28920.5,10.0,996.0,213457.0,0.9,주의
201610,17,8.18,13.9,931,29092.0,10.0,996.0,213457.0,0.9,주의
201611,17,7.65,13.9,992,29263.5,10.0,996.0,213457.0,0.9,주의
201612,17,7.17,13.9,957,29435.0,10.0,996.0,213457.0,0.9,주의
201701,17,8.88,13.9,626,29606.5,11.0,994.0,194510.0,0.88,주의
