시점,자치구역번호,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
201707,8,15,357,1422,1.55,안정
201708,8,15,357,1422,1.55,안정
201709,8,15,357,1422,1.55,안정
201710,8,15,357,1422,1.55,안정
201711,8,15,357,1422,1.55,안정
201712,8,15,357,1422,1.55,안정
201801,8,15,499,100003,1.59,안정
201802,8,15,499,100003,1.59,안정
201803,8,15,499,100003,1.59,안정
201804,8,15,499,100003,1.59,안정
201805,8,15,499,100003,1.59,안정
201806,8,15,499,100003,1.59,안정
201807,8,15,499,100003,1.59,안정
201808,8,15,499,100003,1.59,안정
201809,8,15,499,100003,1.59,안정
201810,8,15,499,100003,1.59,안정
201811,8,15,499,100003,1.59,안정
201812,8,15,499,100003,1.59,안정
201901,8,15,607,120193,1.58,안정
201902,8,15,607,120193,1.58,안정
201903,8,15,607,120193,1.58,안정
201904,8,15,607,120193,1.58,안정
201905,8,15,607,120193,1.58,안정
201906,8,15,607,120193,1.58,안정
201907,8,15,607,120193,1.58,안정
201908,8,15,607,120193,1.58,안정
201909,8,15,607,120193,1.58,안정
201910,8,15,607,120193,1.58,안정
201911,8,15,607,120193,1.58,안정
201912,8,15,607,120193,1.58,안정
202001,8,15,689,135533,1.5,안정
202002,8,15,689,135533,1.5,안정
202003,8,15,689,135533,1.5,안정
202004,8,15,689,135533,1.5,안정
202005,8,15,689,135533,1.5,안정
202006,8,15,689,135533,1.5,안정
202007,8,15,689,135533,1.5,안정
202008,8,28,689,135533,1.5,안정
202009,8,28,689,135533,1.5,안정
202010,8,28,689,135533,1.5,안정
202011,8,28,689,135533,1.5,안정
202012,8,28,689,135533,1.5,안정
202101,8,28,800,32018,1.32,양호
202102,8,28,800,32018,1.32,양호
202103,8,28,800,32018,1.32,양호
202104,8,28,800,32018,1.32,양호
202105,8,28,800,32018,1.32,양호
202106,8,28,800,32018,1.32,양호
202107,8,28,800,32018,1.32,양호
202108,8,28,800,32018,1.32,양호
202109,8,28,800,32018,1.32,양호
202110,8,28,800,32018,1.32,양호
202111,8,28,800,32018,1.32,양호
202112,8,28,800,32018,1.32,양호
202201,8,28,920,36798,,
202202,8,28,920,36798,,
202203,8,28,920,36798,,
202204,8,28,920,36798,,
202205,8,28,920,36798,,
202206,8,28,920,36798,,
202207,8,28,920,36798,,
202208,8,28,920,36798,,
202209,8,28,920,36798,,
202210,8,28,920,36798,,
202211,8,28,920,36798,,
202212,8,28,920,36798,,
202301,8,28,1029,42721,,
202302,8,28,1029,42721,,
202303,8,28,1029,42721,,
202304,8,28,1029,42721,,
202305,8,28,1029,42721,,
202306,8,28,1029,42721,,
202307,8,28,1029,42721,,
202308,8,,1029,42721,,
202309,8,,1029,42721,,
202310,8,,1029,42721,,
202311,8,,1029,42721,,
202312,8,,1029,42721,,
202401,8,,,,,
202402,8,,,,,
200802,9,89,16566,1285699,1.87516129,안정
200803,9,89,16566,1285699,1.87516129,안정
200804,9,89,16566,1285699,1.87516129,안정
200805,9,89,16566,1285699,1.87516129,안정
200806,9,89,16566,1285699,1.87516129,안정
200807,9,89,16566,1285699,1.87516129,안정
200808,9,89,16566,1285699,1.87516129,안정
200809,9,89,16566,1285699,1.87516129,안정
200810,9,89,16566,1285699,1.87516129,안정
200811,9,89,16566,1285699,1.87516129,안정
200812,9,89,16566,1285699,1.87516129,안정
200901,9,100,17613,1293098,1.765483871,안정
200902,9,100,17613,1293098,1.765483871,안정
200903,9,100,17613,1293098,1.765483871,안정
200904,9,100,17613,1293098,1.765483871,안정
200905,9,100,17613,1293098,1.765483871,안정
200906,9,100,17613,1293098,1.765483871,안정
200907,9,100,17613,1293098,1.765483871,안정
200908,9,100,17613,1293098,1.765483871,안정
200909,9,100,17613,1293098,1.765483871,안정
200910,9,100,17613,1293098,1.765483871,안정
200911,9,100,17613,1293098,1.765483871,안정
200912,9,100,17613,1293098,1.765483871,안정
201001,9,107,18146,1344505,1.672258065,안정
201002,9,107,18146,1344505,1.672258065,안정
201003,9,107,18146,1344505,1.672258065,안정
201004,9,107,18146,1344505,1.672258065,안정
201005,9,107,18146,1344505,1.672258065,안정
201006,9,107,18146,1344505,1.672258065,안정
201007,9,107,18146,1344505,1.672258065,안정
201008,9,107,18146,1344505,1.672258065,안정
201009,9,107,18146,1344505,1.672258065,안정
201010,9,107,18146,1344505,1.672258065,안정
201011,9,107,18146,1344505,1.672258065,안정
201012,9,107,18146,1344505,1.672258065,안정
201101,9,116,18674,1346044,1.588064516,안정
201102,9,116,18674,1346044,1.588064516,안정
201103,9,116,18674,1346044,1.588064516,안정
201104,9,116,18674,1346044,1.588064516,안정
201105,9,116,18674,1346044,1.588064516,안정
201106,9,116,18674,1346044,1.588064516,안정
201107,9,116,18674,1346044,1.588064516,안정
201108,9,116,18674,1346044,1.588064516,안정
201109,9,116,18674,1346044,1.588064516,안정
201110,9,116,18674,1346044,1.588064516,안정
201111,9,116,18674,1346044,1.588064516,안정
201112,9,116,18674,1346044,1.588064516,안정
201201,9,112,18530,1339085,1.496451613,양호
201202,9,112,18530,1339085,1.496451613,양호
201203,9,112,18530,1339085,1.496451613,양호
201204,9,112,18530,1339085,1.496451613,양호
201205,9,112,18530,1339085,1.496451613,양호
201206,9,112,18530,1339085,1.496451613,양호
201207,9,112,18530,1339085,1.496451613,양호
201208,9,112,18530,1339085,1.496451613,양호
201209,9,112,18530,1339085,1.496451613,양호
201210,9,112,18530,1339085,1.496451613,양호
201211,9,112,18530,1339085,1.496451613,양호
201212,9,112,18530,1339085,1.496451613,양호
201301,9,113,18134,1367768,1.408064516,양호
201302,9,113,18134,1367768,1.408064516,양호
201303,9,113,18134,1367768,1.408064516,양호
201304,9,113,18134,1367768,1.408064516,양호
201305,9,113,18134,1367768,1.408064516,양호
201306,9,113,18134,1367768,1.408064516,양호
201307,9,113,18134,1367768,1.408064516,양호
201308,9,113,18134,1367768,1.408064516,양호
201309,9,113,18134,1367768,1.408064516,양호
201310,9,113,18134,1367768,1.408064516,양호
201311,9,113,18134,1367768,1.408064516,양호
201312,9,113,18134,1367768,1.408064516,양호
201401,9,119,18074,1701009,1.327419355,양호
201402,9,119,18074,1701009,1.327419355,양호
201403,9,119,18074,1701009,1.327419355,양호
201404,9,119,18074,1701009,1.327419355,양호
201405,9,119,18074,1701009,1.327419355,양호
201406,9,119,18074,1701009,1.327419355,양호
201407,9,119,18074,1701009,1.327419355,양호
201408,9,119,18074,1701009,1.327419355,양호
201409,9,119,18074,1701009,1.327419355,양호
201410,9,119,18074,1701009,1.327419355,양호
201411,9,119,18074,1701009,1.327419355,양호
201412,9,119,18074,1701009,1.327419355,양호
201501,9,127,20106,2202646,1.258387097,양호
201502,9,127,20106,2202646,1.258387097,양호
201503,9,127,20106,2202646,1.258387097,양호
201504,9,127,20106,2202646,1.258387097,양호
201505,9,127,20106,2202646,1.258387097,양호
201506,9,127,20106,2202646,1.258387097,양호
201507,9,127,20106,2202646,1.258387097,양호
201508,9,127,20106,2202646,1.258387097,양호
201509,9,127,20106,2202646,1.258387097,양호
201510,9,127,20106,2202646,1.258387097,양호
201511,9,127,20106,2202646,1.258387097,양호
201512,9,127,20106,2202646,1.258387097,양호
201601,9,209,19465,2306424,1.206451613,양호
201602,9,209,19465,2306424,1.206451613,양호
201603,9,209,19465,2306424,1.206451613,양호
201604,9,209,19465,2306424,1.206451613,양호
201605,9,209,19465,2306424,1.206451613,양호
201606,9,209,19465,2306424,1.206451613,양호
201607,9,209,19465,2306424,1.206451613,양호
201608,9,209,19465,2306424,1.206451613,양호
201609,9,209,19465,2306424,1.206451613,양호
201610,9,209,19465,2306424,1.206451613,양호
201611,9,209,19465,2306424,1.206451613,양호
201612,9,209,19465,2306424,1.206451613,양호
201701,9,218,20195,2579909,1.146451613,양호
201702,9,218,20195,2579909,1.146451613,양호
201703,9,218,20195,2579909,1.146451613,양호
201704,9,218,20195,2579909,1.146451613,양호
201705,9,218,20195,2579909,1.146451613,양호
201706,9,218,20195,2579909,1.146451613,양호
201707,9,218,20195,2579909,1.146451613,양호
201708,9,218,20195,2579909,1.146451613,양호
201709,9,218,20195,2579909,1.146451613,양호
201710,9,218,20195,2579909,1.146451613,양호
201711,9,218,20195,2579909,1.146451613,양호
201712,9,218,20195,2579909,1.146451613,양호
201801,9,228,20781,3252026,1.082580645,양호
201802,9,228,20781,3252026,1.082580645,양호
201803,9,228,20781,3252026,1.082580645,양호
201804,9,228,20781,3252026,1.082580645,양호
201805,9,228,20781,3252026,1.082580645,양호
201806,9,228,20781,3252026,1.082580645,양호
201807,9,228,20781,3252026,1.082580645,양호
201808,9,228,20781,3252026,1.082580645,양호
201809,9,228,20781,3252026,1.082580645,양호
201810,9,228,20781,3252026,1.082580645,양호
201811,9,228,20781,3252026,1.082580645,양호
201812,9,228,20781,3252026,1.082580645,양호
201901,9,226,21145,3858969,1.023225806,양호
201902,9,226,21145,3858969,1.023225806,양호
201903,9,226,21145,3858969,1.023225806,양호
201904,9,226,21145,3858969,1.023225806,양호
201905,9,226,21145,3858969,1.023225806,양호
201906,9,226,21145,3858969,1.023225806,양호
201907,9,226,21145,3858969,1.023225806,양호
201908,9,226,21145,3858969,1.023225806,양호
201909,9,226,21145,3858969,1.023225806,양호
201910,9,226,21145,3858969,1.023225806,양호
201911,9,226,21145,3858969,1.023225806,양호
201912,9,226,21145,3858969,1.023225806,양호
202001,9,228,21716,3825957,0.956129032,주의
202002,9,228,21716,3825957,0.956129032,주의
202003,9,228,21716,3825957,0.956129032,주의
202004,9,228,21716,3825957,0.956129032,주의
202005,9,228,21716,3825957,0.956129032,주의
202006,9,228,21716,3825957,0.956129032,주의
202007,9,228,21716,3825957,0.956129032,주의
202008,9,228,21716,3825957,0.956129032,주의
202009,9,228,21716,3825957,0.956129032,주의
202010,9,228,21716,3825957,0.956129032,주의
202011,9,228,21716,3825957,0.956129032,주의
202012,9,228,21716,3825957,0.956129032,주의
202101,9,243,21688,3996492,0.836451613,주의
202102,9,243,21688,3996492,0.836451613,주의
202103,9,243,21688,3996492,0.836451613,주의
202104,9,243,21688,3996492,0.836451613,주의
202105,9,243,21688,3996492,0.836451613,주의
202106,9,243,21688,3996492,0.836451613,주의
202107,9,243,21688,3996492,0.836451613,주의
202108,9,243,21688,3996492,0.836451613,주의
202109,9,243,21688,3996492,0.836451613,주의
202110,9,243,21688,3996492,0.836451613,주의
202111,9,243,21688,3996492,0.836451613,주의
202112,9,243,21688,3996492,0.836451613,주의
202201,9,252,23222,1955300,,
202202,9,252,23222,1955300,,
202203,9,252,23222,1955300,,
202204,9,252,23222,1955300,,
202205,9,252,23222,1955300,,
202206,9,252,23222,1955300,,
202207,9,252,23222,1955300,,
202208,9,252,23222,1955300,,
202209,9,252,23222,1955300,,
202210,9,252,23222,1955300,,
202211,9,252,23222,1955300,,
202212,9,252,23222,1955300,,
202301,9,,24422,1697940,,
202302,9,,24422,1697940,,
202303,9,,24422,1697940,,
202304,9,,24422,1697940,,
202305,9,,24422,1697940,,
202306,9,,24422,1697940,,
202307,9,,24422,1697940,,
202308,9,,24422,1697940,,
202309,9,,24422,1697940,,
202310,9,,24422,1697940,,
202311,9,,24422,1697940,,
202312,9,,24422,1697940,,
202401,9,,,,,
202402,9,,,,,
200802,10,26,2322,118258,0.98,주의
200803,10,26,2322,118258,0.98,주의
200804,10,26,2322,118258,0.98,주의
200805,10,26,2322,118258,0.98,주의
200806,10,26,2322,118258,0.98,주의
200807,10,26,2322,118258,0.98,주의
200808,10,26,2322,118258,0.98,주의
200809,10,26,2322,118258,0.98,주의
200810,10,26,2322,118258,0.98,주의
200811,10,26,2322,118258,0.98,주의
200812,10,26,2322,118258,0.98,주의
200901,10,30,2393,132473,0.92,주의
200902,10,30,2393,132473,0.92,주의
200903,10,30,2393,132473,0.92,주의
200904,10,30,2393,132473,0.92,주의
200905,10,30,2393,132473,0.92,주의
200906,10,30,2393,132473,0.92,주의
200907,10,30,2393,132473,0.92,주의
200908,10,30,2393,132473,0.92,주의
200909,10,30,2393,132473,0.92,주의
200910,10,30,2393,132473,0.92,주의
200911,10,30,2393,132473,0.92,주의
200912,10,30,2393,132473,0.92,주의
201001,10,33,2456,137045,0.86,주의
201002,10,33,2456,137045,0.86,주의
201003,10,33,2456,137045,0.86,주의
201004,10,33,2456,137045,0.86,주의
201005,10,33,2456,137045,0.86,주의
201006,10,33,2456,137045,0.86,주의
201007,10,33,2456,137045,0.86,주의
201008,10,33,2456,137045,0.86,주의
201009,10,33,2456,137045,0.86,주의
201010,10,33,2456,137045,0.86,주의
201011,10,33,2456,137045,0.86,주의
201012,10,33,2456,137045,0.86,주의
201101,10,36,2474,136331,0.82,주의
201102,10,36,2474,136331,0.82,주의
201103,10,36,2474,136331,0.82,주의
201104,10,36,2474,136331,0.82,주의
201105,10,36,2474,136331,0.82,주의
201106,10,36,2474,136331,0.82,주의
201107,10,36,2474,136331,0.82,주의
201108,10,36,2474,136331,0.82,주의
201109,10,36,2474,136331,0.82,주의
201110,10,36,2474,136331,0.82,주의
201111,10,36,2474,136331,0.82,주의
201112,10,36,2474,136331,0.82,주의
201201,10,37,2335,131090,0.78,주의
201202,10,37,2335,131090,0.78,주의
201203,10,37,2335,131090,0.78,주의
201204,10,37,2335,131090,0.78,주의
201205,10,37,2335,131090,0.78,주의
201206,10,37,2335,131090,0.78,주의
201207,10,37,2335,131090,0.78,주의
201208,10,37,2335,131090,0.78,주의
201209,10,37,2335,131090,0.78,주의
201210,10,37,2335,131090,0.78,주의
201211,10,37,2335,131090,0.78,주의
201212,10,37,2335,131090,0.78,주의
201301,10,39,2326,202621,0.74,주의
201302,10,39,2326,202621,0.74,주의
201303,10,39,2326,202621,0.74,주의
201304,10,39,2326,202621,0.74,주의
201305,10,39,2326,202621,0.74,주의
201306,10,39,2326,202621,0.74,주의
201307,10,39,2326,202621,0.74,주의
201308,10,39,2326,202621,0.74,주의
201309,10,39,2326,202621,0.74,주의
201310,10,39,2326,202621,0.74,주의
201311,10,39,2326,202621,0.74,주의
201312,10,39,2326,202621,0.74,주의
201401,10,47,2253,224259,0.7,주의
201402,10,47,2253,224259,0.7,주의
201403,10,47,2253,224259,0.7,주의
201404,10,47,2253,224259,0.7,주의
201405,10,47,2253,224259,0.7,주의
201406,10,47,2253,224259,0.7,주의
201407,10,47,2253,224259,0.7,주의
201408,10,47,2253,224259,0.7,주의
201409,10,47,2253,224259,0.7,주의
201410,10,47,2253,224259,0.7,주의
201411,10,47,2253,224259,0.7,주의
201412,10,47,2253,224259,0.7,주의
201501,10,45,2185,248173,0.67,주의
201502,10,45,2185,248173,0.67,주의
201503,10,45,2185,248173,0.67,주의
201504,10,45,2185,248173,0.67,주의
201505,10,45,2185,248173,0.67,주의
201506,10,45,2185,248173,0.67,주의
201507,10,45,2185,248173,0.67,주의
201508,10,45,2185,248173,0.67,주의
201509,10,45,2185,248173,0.67,주의
201510,10,45,2185,248173,0.67,주의
201511,10,45,2185,248173,0.67,주의
201512,10,45,2185,248173,0.67,주의
201601,10,54,2187,270378,0.65,주의
201602,10,54,2187,270378,0.65,주의
201603,10,54,2187,270378,0.65,주의
201604,10,54,2187,270378,0.65,주의
201605,10,54,2187,270378,0.65,주의
201606,10,54,2187,270378,0.65,주의
201607,10,54,2187,270378,0.65,주의
201608,10,54,2187,270378,0.65,주의
201609,10,54,2187,270378,0.65,주의
201610,10,54,2187,270378,0.65,주의
201611,10,54,2187,270378,0.65,주의
201612,10,54,2187,270378,0.65,주의
201701,10,59,2223,295414,0.62,주의
201702,10,59,2223,295414,0.62,주의
201703,10,59,2223,295414,0.62,주의
201704,10,59,2223,295414,0.62,주의
201705,10,59,2223,295414,0.62,주의
201706,10,59,2223,295414,0.62,주의
201707,10,59,2223,295414,0.62,주의
201708,10,59,2223,295414,0.62,주의
201709,10,59,2223,295414,0.62,주의
201710,10,59,2223,295414,0.62,주의
201711,10,59,2223,295414,0.62,주의
201712,10,59,2223,295414,0.62,주의
201801,10,63,2200,300453,0.59,주의
201802,10,63,2200,300453,0.59,주의
201803,10,63,2200,300453,0.59,주의
201804,10,63,2200,300453,0.59,주의
201805,10,63,2200,300453,0.59,주의
201806,10,63,2200,300453,0.59,주의
201807,10,63,2200,300453,0.59,주의
201808,10,63,2200,300453,0.59,주의
201809,10,63,2200,300453,0.59,주의
201810,10,63,2200,300453,0.59,주의
201811,10,63,2200,300453,0.59,주의
201812,10,63,2200,300453,0.59,주의
201901,10,64,2182,308563,0.55,주의
201902,10,64,2182,308563,0.55,주의
201903,10,64,2182,308563,0.55,주의
201904,10,64,2182,308563,0.55,주의
201905,10,64,2182,308563,0.55,주의
201906,10,64,2182,308563,0.55,주의
201907,10,64,2182,308563,0.55,주의
201908,10,64,2182,308563,0.55,주의
201909,10,64,2182,308563,0.55,주의
201910,10,64,2182,308563,0.55,주의
201911,10,64,2182,308563,0.55,주의
201912,10,64,2182,308563,0.55,주의
202001,10,63,2179,309354,0.52,주의
202002,10,63,2179,309354,0.52,주의
202003,10,63,2179,309354,0.52,주의
202004,10,63,2179,309354,0.52,주의
202005,10,63,2179,309354,0.52,주의
202006,10,63,2179,309354,0.52,주의
202007,10,63,2179,309354,0.52,주의
202008,10,63,2179,309354,0.52,주의
202009,10,63,2179,309354,0.52,주의
202010,10,63,2179,309354,0.52,주의
202011,10,63,2179,309354,0.52,주의
202012,10,63,2179,309354,0.52,주의
202101,10,64,2188,221436,0.45,위험
202102,10,64,2188,221436,0.45,위험
202103,10,64,2188,221436,0.45,위험
202104,10,64,2188,221436,0.45,위험
202105,10,64,2188,221436,0.45,위험
202106,10,64,2188,221436,0.45,위험
202107,10,64,2188,221436,0.45,위험
202108,10,64,2188,221436,0.45,위험
202109,10,64,2188,221436,0.45,위험
202110,10,64,2188,221436,0.45,위험
202111,10,64,2188,221436,0.45,위험
202112,10,64,2188,221436,0.45,위험
202201,10,62,2264,133342,,
202202,10,62,2264,133342,,
202203,10,62,2264,133342,,
202204,10,62,2264,133342,,
202205,10,62,2264,133342,,
202206,10,62,2264,133342,,
202207,10,62,2264,133342,,
202208,10,62,2264,133342,,
202209,10,62,2264,133342,,
202210,10,62,2264,133342,,
202211,10,62,2264,133342,,
202212,10,62,2264,133342,,
202301,10,,2301,135726,,
202302,10,,2301,135726,,
202303,10,,2301,135726,,
202304,10,,2301,135726,,
202305,10,,2301,135726,,
202306,10,,2301,135726,,
202307,10,,2301,135726,,
202308,10,,2301,135726,,
202309,10,,2301,135726,,
202310,10,,2301,135726,,
202311,10,,2301,135726,,
202312,10,,2301,135726,,
202401,10,,,,,
202402,10,,,,,
200802,11,8,2276,152606,1.14,양호
200803,11,8,2276,152606,1.14,양호
200804,11,8,2276,152606,1.14,양호
200805,11,8,2276,152606,1.14,양호
200806,11,8,2276,152606,1.14,양호
200807,11,8,2276,152606,1.14,양호
200808,11,8,2276,152606,1.14,양호
200809,11,8,2276,152606,1.14,양호
200810,11,8,2276,152606,1.14,양호
200811,11,8,2276,152606,1.14,양호
200812,11,8,2276,152606,1.14,양호
200901,11,11,2393,138430,1.08,양호
200902,11,11,2393,138430,1.08,양호
200903,11,11,2393,138430,1.08,양호
200904,11,11,2393,138430,1.08,양호
200905,11,11,2393,138430,1.08,양호
200906,11,11,2393,138430,1.08,양호
200907,11,11,2393,138430,1.08,양호
200908,11,11,2393,138430,1.08,양호
200909,11,11,2393,138430,1.08,양호
200910,11,11,2393,138430,1.08,양호
200911,11,11,2393,138430,1.08,양호
200912,11,11,2393,138430,1.08,양호
201001,11,16,2489,149082,1.03,양호
201002,11,16,2489,149082,1.03,양호
201003,11,16,2489,149082,1.03,양호
201004,11,16,2489,149082,1.03,양호
201005,11,16,2489,149082,1.03,양호
201006,11,16,2489,149082,1.03,양호
201007,11,16,2489,149082,1.03,양호
201008,11,16,2489,149082,1.03,양호
201009,11,16,2489,149082,1.03,양호
201010,11,16,2489,149082,1.03,양호
201011,11,16,2489,149082,1.03,양호
201012,11,16,2489,149082,1.03,양호
201101,11,16,2435,168389,1,주의
201102,11,16,2435,168389,1,주의
201103,11,16,2435,168389,1,주의
201104,11,16,2435,168389,1,주의
201105,11,16,2435,168389,1,주의
201106,11,16,2435,168389,1,주의
201107,11,16,2435,168389,1,주의
201108,11,16,2435,168389,1,주의
201109,11,16,2435,168389,1,주의
201110,11,16,2435,168389,1,주의
201111,11,16,2435,168389,1,주의
201112,11,16,2435,168389,1,주의
201201,11,22,2393,130273,0.96,주의
201202,11,22,2393,130273,0.96,주의
201203,11,22,2393,130273,0.96,주의
201204,11,22,2393,130273,0.96,주의
201205,11,22,2393,130273,0.96,주의
201206,11,22,2393,130273,0.96,주의
201207,11,22,2393,130273,0.96,주의
201208,11,22,2393,130273,0.96,주의
201209,11,22,2393,130273,0.96,주의
201210,11,22,2393,130273,0.96,주의
201211,11,22,2393,130273,0.96,주의
201212,11,22,2393,130273,0.96,주의
201301,11,25,2365,133871,0.91,주의
201302,11,25,2365,133871,0.91,주의
201303,11,25,2365,133871,0.91,주의
201304,11,25,2365,133871,0.91,주의
201305,11,25,2365,133871,0.91,주의
201306,11,25,2365,133871,0.91,주의
201307,11,25,2365,133871,0.91,주의
201308,11,25,2365,133871,0.91,주의
201309,11,25,2365,133871,0.91,주의
201310,11,25,2365,133871,0.91,주의
201311,11,25,2365,133871,0.91,주의
201312,11,25,2365,133871,0.91,주의
201401,11,24,2350,218212,0.87,주의
201402,11,24,2350,218212,0.87,주의
201403,11,24,2350,218212,0.87,주의
201404,11,24,2350,218212,0.87,주의
201405,11,24,2350,218212,0.87,주의
201406,11,24,2350,218212,0.87,주의
201407,11,24,2350,218212,0.87,주의
201408,11,24,2350,218212,0.87,주의
201409,11,24,2350,218212,0.87,주의
201410,11,24,2350,218212,0.87,주의
201411,11,24,2350,218212,0.87,주의
201412,11,24,2350,218212,0.87,주의
201501,11,19,2338,208481,0.84,주의
201502,11,19,2338,208481,0.84,주의
201503,11,19,2338,208481,0.84,주의
201504,11,19,2338,208481,0.84,주의
201505,11,19,2338,208481,0.84,주의
201506,11,19,2338,208481,0.84,주의
201507,11,19,2338,208481,0.84,주의
201508,11,19,2338,208481,0.84,주의
201509,11,19,2338,208481,0.84,주의
201510,11,19,2338,208481,0.84,주의
201511,11,19,2338,208481,0.84,주의
201512,11,19,2338,208481,0.84,주의
201601,11,29,2320,210381,0.81,주의
201602,11,29,2320,210381,0.81,주의
201603,11,29,2320,210381,0.81,주의
201604,11,29,2320,210381,0.81,주의
201605,11,29,2320,210381,0.81,주의
201606,11,29,2320,210381,0.81,주의
201607,11,29,2320,210381,0.81,주의
201608,11,29,2320,210381,0.81,주의
201609,11,29,2320,210381,0.81,주의
201610,11,29,2320,210381,0.81,주의
201611,11,29,2320,210381,0.81,주의
201612,11,29,2320,210381,0.81,주의
201701,11,31,2298,204900,0.77,주의
201702,11,31,2298,204900,0.77,주의
201703,11,31,2298,204900,0.77,주의
201704,11,31,2298,204900,0.77,주의
201705,11,31,2298,204900,0.77,주의
201706,11,31,2298,204900,0.77,주의
201707,11,31,2298,204900,0.77,주의
201708,11,31,2298,204900,0.77,주의
201709,11,31,2298,204900,0.77,주의
201710,11,31,2298,204900,0.77,주의
201711,11,31,2298,204900,0.77,주의
201712,11,31,2298,204900,0.77,주의
201801,11,32,2249,201519,0.73,주의
201802,11,32,2249,201519,0.73,주의
201803,11,32,2249,201519,0.73,주의
201804,11,32,2249,201519,0.73,주의
201805,11,32,2249,201519,0.73,주의
201806,11,32,2249,201519,0.73,주의
201807,11,32,2249,201519,0.73,주의
201808,11,32,2249,201519,0.73,주의
201809,11,32,2249,201519,0.73,주의
201810,11,32,2249,201519,0.73,주의
201811,11,32,2249,201519,0.73,주의
201812,11,32,2249,201519,0.73,주의
201901,11,36,2230,201882,0.7,주의
201902,11,36,2230,201882,0.7,주의
201903,11,36,2230,201882,0.7,주의
201904,11,36,2230,201882,0.7,주의
201905,11,36,2230,201882,0.7,주의
201906,11,36,2230,201882,0.7,주의
201907,11,36,2230,201882,0.7,주의
201908,11,36,2230,201882,0.7,주의
201909,11,36,2230,201882,0.7,주의
201910,11,36,2230,201882,0.7,주의
201911,11,36,2230,201882,0.7,주의
201912,11,36,2230,201882,0.7,주의
202001,11,40,2232,490106,0.65,주의
202002,11,40,2232,490106,0.65,주의
202003,11,40,2232,490106,0.65,주의
202004,11,40,2232,490106,0.65,주의
202005,11,40,2232,490106,0.65,주의
202006,11,40,2232,490106,0.65,주의
202007,11,40,2232,490106,0.65,주의
202008,11,40,2232,490106,0.65,주의
202009,11,40,2232,490106,0.65,주의
202010,11,40,2232,490106,0.65,주의
202011,11,40,2232,490106,0.65,주의
202012,11,40,2232,490106,0.65,주의
202101,11,42,2268,197100,0.56,주의
202102,11,42,2268,197100,0.56,주의
202103,11,42,2268,197100,0.56,주의
202104,11,42,2268,197100,0.56,주의
202105,11,42,2268,197100,0.56,주의
202106,11,42,2268,197100,0.56,주의
202107,11,42,2268,197100,0.56,주의
202108,11,42,2268,197100,0.56,주의
202109,11,42,2268,197100,0.56,주의
202110,11,42,2268,197100,0.56,주의
202111,11,42,2268,197100,0.56,주의
202112,11,42,2268,197100,0.56,주의
202201,11,44,2381,139939,,
202202,11,44,2381,139939,,
202203,11,44,2381,139939,,
202204,11,44,2381,139939,,
202205,11,44,2381,139939,,
202206,11,44,2381,139939,,
202207,11,44,2381,139939,,
202208,11,44,2381,139939,,
202209,11,44,2381,139939,,
202210,11,44,2381,139939,,
202211,11,44,2381,139939,,
202212,11,44,2381,139939,,
202301,11,,2474,112986,,
202302,11,,2474,112986,,
202303,11,,2474,112986,,
202304,11,,2474,112986,,
202305,11,,2474,112986,,
202306,11,,2474,112986,,
202307,11,,2474,112986,,
202308,11,,2474,112986,,
202309,11,,2474,112986,,
202310,11,,2474,112986,,
202311,11,,2474,112986,,
202312,11,,2474,112986,,
202401,11,,,,,
202402,11,,,,,
200802,12,21,2825,140347,0.879333333,주의
200803,12,21,2825,140347,0.879333333,주의
200804,12,21,2825,140347,0.879333333,주의
200805,12,21,2825,140347,0.879333333,주의
200806,12,21,2825,140347,0.879333333,주의
200807,12,21,2825,140347,0.879333333,주의
200808,12,21,2825,140347,0.879333333,주의
200809,12,21,2825,140347,0.879333333,주의
200810,12,21,2825,140347,0.879333333,주의
200811,12,21,2825,140347,0.879333333,주의
200812,12,21,2825,140347,0.879333333,주의
200901,12,27,2902,144893,0.843333333,주의
200902,12,27,2902,144893,0.843333333,주의
200903,12,27,2902,144893,0.843333333,주의
200904,12,27,2902,144893,0.843333333,주의
200905,12,27,2902,144893,0.843333333,주의
200906,12,27,2902,144893,0.843333333,주의
200907,12,27,2902,144893,0.843333333,주의
200908,12,27,2902,144893,0.843333333,주의
200909,12,27,2902,144893,0.843333333,주의
200910,12,27,2902,144893,0.843333333,주의
200911,12,27,2902,144893,0.843333333,주의
200912,12,27,2902,144893,0.843333333,주의
201001,12,30,3077,172212,0.811333333,주의
201002,12,30,3077,172212,0.811333333,주의
201003,12,30,3077,172212,0.811333333,주의
201004,12,30,3077,172212,0.811333333,주의
201005,12,30,3077,172212,0.811333333,주의
201006,12,30,3077,172212,0.811333333,주의
201007,12,30,3077,172212,0.811333333,주의
201008,12,30,3077,172212,0.811333333,주의
201009,12,30,3077,172212,0.811333333,주의
201010,12,30,3077,172212,0.811333333,주의
201011,12,30,3077,172212,0.811333333,주의
201012,12,30,3077,172212,0.811333333,주의
201101,12,31,2944,168426,0.777333333,주의
201102,12,31,2944,168426,0.777333333,주의
201103,12,31,2944,168426,0.777333333,주의
201104,12,31,2944,168426,0.777333333,주의
201105,12,31,2944,168426,0.777333333,주의
201106,12,31,2944,168426,0.777333333,주의
201107,12,31,2944,168426,0.777333333,주의
