행정구역별(1),시점,고령인구비율<br>(A÷B×100) (%),65세이상인구<br>(A) (명),전체인구<br>(B) (명)
울산광역시,2016.01,8.8,103722,1173568
울산광역시,2016.02,8.9,104138,1173143
울산광역시,2016.03,8.9,104682,1172959
울산광역시,2016.04,9,105111,1172925
울산광역시,2016.05,9,105588,1173147
울산광역시,2016.06,9,105951,1173143
울산광역시,2016.07,9.1,106380,1173066
울산광역시,2016.08,9.1,106808,1173005
울산광역시,2016.09,9.1,107316,1172965
울산광역시,2016.1,9.2,107798,1173178
울산광역시,2016.11,9.2,108198,1172891
울산광역시,2016.12,9.3,108768,1172304
울산광역시,2017.01,9.3,109423,1171656
울산광역시,2017.02,9.4,110160,1169957
울산광역시,2017.03,9.5,111015,1168843
울산광역시,2017.04,9.6,111645,1168501
울산광역시,2017.05,9.6,112613,1167960
울산광역시,2017.06,9.7,113111,1167525
울산광역시,2017.07,9.7,113617,1166942
울산광역시,2017.08,9.8,114278,1165909
울산광역시,2017.09,9.9,114914,1165385
울산광역시,2017.1,9.9,115503,1165528
울산광역시,2017.11,10,115973,1165317
울산광역시,2017.12,10,116633,1165132
울산광역시,2018.01,10.1,117299,1164489
울산광역시,2018.02,10.1,117906,1163151
울산광역시,2018.03,10.2,118760,1162074
울산광역시,2018.04,10.3,119344,1161303
울산광역시,2018.05,10.3,120001,1160657
울산광역시,2018.06,10.4,120413,1159594
울산광역시,2018.07,10.4,120846,1158847
울산광역시,2018.08,10.5,121370,1157964
울산광역시,2018.09,10.5,122022,1157420
울산광역시,2018.1,10.6,122612,1156917
울산광역시,2018.11,10.7,123174,1156260
울산광역시,2018.12,10.7,123919,1155623
울산광역시,2019.01,10.8,124597,1154786
울산광역시,2019.02,10.9,125320,1153735
울산광역시,2019.03,10.9,126194,1152800
울산광역시,2019.04,11,126825,1152293
울산광역시,2019.05,11.1,127639,1151685
울산광역시,2019.06,11.1,128289,1151301
울산광역시,2019.07,11.2,128908,1150891
울산광역시,2019.08,11.3,129628,1150294
울산광역시,2019.09,11.3,130387,1149873
울산광역시,2019.1,11.4,131141,1149409
울산광역시,2019.11,11.5,131797,1148922
울산광역시,2019.12,11.5,132565,1148019
울산광역시,2020.01,11.6,133618,1147037
울산광역시,2020.02,11.8,134791,1145710
울산광역시,2020.03,11.9,136319,1144563
울산광역시,2020.04,12,137151,1144098
울산광역시,2020.05,12.1,137975,1143148
울산광역시,2020.06,12.1,138579,1142190
울산광역시,2020.07,12.2,139272,1141362
울산광역시,2020.08,12.3,140122,1140310
울산광역시,2020.09,12.4,140963,1139368
울산광역시,2020.1,12.4,141741,1138581
울산광역시,2020.11,12.5,142448,1137345
울산광역시,2020.12,12.6,143367,1136017
울산광역시,2021.01,12.7,144360,1135370
울산광역시,2021.02,12.8,145200,1132953
울산광역시,2021.03,12.9,145685,1129254
울산광역시,2021.04,13,146425,1128163
울산광역시,2021.05,13.1,147191,1127175
울산광역시,2021.06,13.1,147811,1126369
울산광역시,2021.07,13.2,148519,1125727
울산광역시,2021.08,13.3,149380,1124459
울산광역시,2021.09,13.4,150205,1123236
울산광역시,2021.1,13.5,151154,1122566
울산광역시,2021.11,13.5,152005,1122495
울산광역시,2021.12,13.6,152961,1121592
울산광역시,2022.01,13.7,154131,1121100
울산광역시,2022.02,13.9,155155,1119446
울산광역시,2022.03,14,156120,1118010
울산광역시,2022.04,14,156822,1117204
울산광역시,2022.05,14.1,157460,1116482
울산광역시,2022.06,14.2,158151,1115609
울산광역시,2022.07,14.3,158954,1114753
울산광역시,2022.08,14.4,160117,1113458
울산광역시,2022.09,14.5,160822,1112191
울산광역시,2022.1,14.6,161909,1111707
울산광역시,2022.11,14.7,162834,1111371
울산광역시,2022.12,14.7,163812,1110663
울산광역시,2023.01,14.9,164948,1110074
울산광역시,2023.02,15,165926,1108665
울산광역시,2023.03,15.1,167162,1107746
울산광역시,2023.04,15.2,167993,1107134
울산광역시,2023.05,15.3,168916,1106446
울산광역시,2023.06,15.3,169537,1106015
울산광역시,2023.07,15.4,170297,1105326
울산광역시,2023.08,15.5,171432,1104448
울산광역시,2023.09,15.6,172456,1104167
울산광역시,2023.1,15.7,173513,1104031
울산광역시,2023.11,15.8,174541,1103752
울산광역시,2023.12,15.9,175709,1103661
울산광역시,2024.01,16,176784,1103402
울산광역시,2024.02,16.1,177795,1102161
울산광역시,2024.03,16.3,179142,1101336
울산광역시,2024.04,16.4,180200,1101059
세종특별자치시,2008.02,-,-,-
세종특별자치시,2008.03,-,-,-
세종특별자치시,2008.04,-,-,-
세종특별자치시,2008.05,-,-,-
세종특별자치시,2008.06,-,-,-
세종특별자치시,2008.07,-,-,-
세종특별자치시,2008.08,-,-,-
세종특별자치시,2008.09,-,-,-
세종특별자치시,2008.1,-,-,-
세종특별자치시,2008.11,-,-,-
세종특별자치시,2008.12,-,-,-
세종특별자치시,2009.01,-,-,-
세종특별자치시,2009.02,-,-,-
세종특별자치시,2009.03,-,-,-
세종특별자치시,2009.04,-,-,-
세종특별자치시,2009.05,-,-,-
세종특별자치시,2009.06,-,-,-
세종특별자치시,2009.07,-,-,-
세종특별자치시,2009.08,-,-,-
세종특별자치시,2009.09,-,-,-
세종특별자치시,2009.1,-,-,-
세종특별자치시,2009.11,-,-,-
세종특별자치시,2009.12,-,-,-
세종특별자치시,2010.01,-,-,-
세종특별자치시,2010.02,-,-,-
세종특별자치시,2010.03,-,-,-
세종특별자치시,2010.04,-,-,-
세종특별자치시,2010.05,-,-,-
세종특별자치시,2010.06,-,-,-
세종특별자치시,2010.07,-,-,-
세종특별자치시,2010.08,-,-,-
세종특별자치시,2010.09,-,-,-
세종특별자치시,2010.1,-,-,-
세종특별자치시,2010.11,-,-,-
세종특별자치시,2010.12,-,-,-
세종특별자치시,2011.01,-,-,-
세종특별자치시,2011.02,-,-,-
세종특별자치시,2011.03,-,-,-
세종특별자치시,2011.04,-,-,-
세종특별자치시,2011.05,-,-,-
세종특별자치시,2011.06,-,-,-
세종특별자치시,2011.07,-,-,-
세종특별자치시,2011.08,-,-,-
세종특별자치시,2011.09,-,-,-
세종특별자치시,2011.1,-,-,-
세종특별자치시,2011.11,-,-,-
세종특별자치시,2011.12,-,-,-
세종특별자치시,2012.01,-,-,-
세종특별자치시,2012.02,-,-,-
세종특별자치시,2012.03,-,-,-
세종특별자치시,2012.04,-,-,-
세종특별자치시,2012.05,-,-,-
세종특별자치시,2012.06,-,-,-
세종특별자치시,2012.07,-,-,-
세종특별자치시,2012.08,15.8,16900,106625
세종특별자치시,2012.09,15.7,16963,108027
세종특별자치시,2012.1,15.5,17064,109823
세종특별자치시,2012.11,15.4,17119,111191
세종특별자치시,2012.12,15.2,17214,113117
세종특별자치시,2013.01,15.2,17302,113911
세종특별자치시,2013.02,15.1,17407,115269
세종특별자치시,2013.03,15.1,17483,115955
세종특별자치시,2013.04,15.1,17523,116345
세종특별자치시,2013.05,15,17570,116842
세종특별자치시,2013.06,15,17607,117012
세종특별자치시,2013.07,15,17653,117369
세종특별자치시,2013.08,15,17710,117939
세종특별자치시,2013.09,15,17751,118273
세종특별자치시,2013.1,15,17782,118745
세종특별자치시,2013.11,14.9,17835,119309
세종특별자치시,2013.12,14.7,17958,122153
세종특별자치시,2014.01,14.6,18058,123802
세종특별자치시,2014.02,14.5,18202,125944
세종특별자치시,2014.03,14.4,18305,126857
세종특별자치시,2014.04,14.4,18401,128200
세종특별자치시,2014.05,14.3,18542,129669
세종특별자치시,2014.06,14.2,18621,130708
세종특별자치시,2014.07,14.2,18726,132016
세종특별자치시,2014.08,14,18871,134631
세종특별자치시,2014.09,13.8,19045,138136
세종특별자치시,2014.1,13.5,19219,142686
세종특별자치시,2014.11,13.1,19461,148151
세종특별자치시,2014.12,12.7,19777,156125
세종특별자치시,2015.01,12.4,19985,161716
세종특별자치시,2015.02,11.9,20237,169762
세종특별자치시,2015.03,11.7,20515,174920
세종특별자치시,2015.04,11.6,20697,178656
세종특별자치시,2015.05,11.5,20938,182028
세종특별자치시,2015.06,11.4,21106,185212
세종특별자치시,2015.07,11.3,21351,189478
세종특별자치시,2015.08,11.1,21555,194173
세종특별자치시,2015.09,11,21757,197964
세종특별자치시,2015.1,10.9,21967,202214
세종특별자치시,2015.11,10.8,22168,206044
세종특별자치시,2015.12,10.6,22399,210884
세종특별자치시,2016.01,10.5,22651,215418
세종특별자치시,2016.02,10.4,22817,220108
세종특별자치시,2016.03,10.3,22987,223461
세종특별자치시,2016.04,10.2,23112,225488
세종특별자치시,2016.05,10.2,23235,227972
세종특별자치시,2016.06,10.2,23414,230327
세종특별자치시,2016.07,10.2,23577,232117
세종특별자치시,2016.08,10.1,23718,234510
세종특별자치시,2016.09,10.1,23787,236134
